"x"
-761.562790702347
-530.024433982354
-342.115853023969
8.604122914662
289.694043533776
1170.02165256561
1097.01149105481
-88.092016693789
1092.2813169905
2823.83627599257
-469.688659532247
-229.017539412632
-112.289391247161
-96.479212231922
-636.124063642635
206.107577977694
2017.51240870649
-1158.12135290388
-717.380575424779
-281.281521018144
1083.21776003515
-44.594281066159
799.897212792909
478.770637256167
-659.272396300331
1176.54026371158
1318.13723218946
809.893364956591
350.411187324088
1455.03625587907
1142.58975158121
360.430779112556
-163.579269948926
770.669486699686
1446.94678909645
778.917588409901
2324.47783391532
1375.27075458897
4173.8611929269
1364.8632958248
4981.29601659635
2516.27230699307
5640.27344109029
3394.53954681796
4788.61431816391
2170.41403439594
-1011.32644759674
1671.77909228152
-1008.14863755371
5359.07467702302
3285.02825469102
4763.54125964525
2384.95363817957
347.282563898435
3834.36619343472
-145.884097258802
-1709.02581685245
-883.675353736821
-7088.72665199456
-1802.30841473113
3774.04657685792
-3725.66464075224
-556.995667271023
4788.40783965228
-274.961178017653
-7173.08367751555
-1086.05105608059
3810.55371015925
-647.777681837459
968.627109219163
-2265.03236590254
-1897.35416777712
1656.29839647165
36.5037749289475
-3305.44556667933
401.376973943973
3822.90805204301
-1823.89854591365
-3000.08786018754
-129.138122703421
1057.66095247134
-613.763857317943
2078.19116638299
2492.59471193317
4585.47302121232
-1101.74406628974
-1738.53868989022
-4281.55989319078
2372.78052184002
-1595.11251720981
-4135.23476991736
-6158.94636470242
-4142.53743421485
