"GEPU_current","GEPU_ppp","Australia","Brazil","Canada","Chile","Hybrid China","Colombia","France","Germany","Greece","India","Ireland","Italy","Japan","Korea","Netherlands","Russia","Spain","UK","US","SCMP China","Mainland China","Sweden","Mexico"
76.4361752672047,79.8971214584776,73.81411785,45.3484191894531,101.643379211426,112.513633728027,77.3000256374359,82.17068734,88.7641296386719,86.6822204589844,101.0402004,100.6910256,73.9919401608278,147.870147705078,98.4200200420585,96.7369995117188,99.60648851,196.844619750977,31.0181694030762,59.4117050170898,75.4455108642578,88.3237075805664,62.2342672281337,117.0766931,134.029525756836
79.1700873751364,82.2167045044162,66.90946989,58.5973854064941,79.9273681640625,58.9280967712402,100.952010014191,80.48793718,68.0046768188477,56.2958755493164,96.67990823,100.5091384,48.5336199547382,193.498870849609,92.8576960540139,95.5431747436523,112.1589114,116.490669250488,50.6950798034668,57.9327049255371,92.0861358642578,115.348678588867,46.343704348217,137.7194057,122.482345581055
68.4726852667539,67.6178991718894,60.35180245,52.2841987609863,127.804969787598,70.8868865966797,51.9955519085312,78.8295134,62.0729217529297,47.0506362915039,93.07050217,89.85546531,45.3920504511523,164.876251220703,89.7417154501952,58.503791809082,100.7374028,62.8100166320801,43.7543411254883,95.8373031616211,70.4526901245117,59.410587310791,157.07197665166,114.15071,121.927894592285
73.4027624738356,75.9010321587552,65.95678561,56.6975364685059,66.1947937011719,64.55810546875,107.8858502211,83.76606818,93.8688507080078,101.568061828613,96.16874418,78.35758799,66.5525751185562,142.688812255859,85.3090385054652,42.1541213989258,85.97250302,110.090087890625,43.427864074707,95.5123672485352,71.1044311523438,123.271347045898,78.716902869484,105.0641599,134.974365234375
71.56099368863,72.7167429509567,71.79741261,42.342414855957,108.816627502441,81.9120635986328,18.0112615662003,80.10977258,82.8998718261719,76.7081527709961,99.99980872,96.57187433,111.80813942425,138.694351196289,87.0112347653803,22.886646270752,99.10331372,197.988098144531,120.413848876953,55.2233963012695,75.869499206543,20.5798301696777,148.016544896534,99.74805371,140.789443969727
78.6588842068645,79.7409496156,75.85237694,72.2565460205078,73.3361358642578,58.2744064331055,54.8953031934357,88.76644455,88.1498413085938,100.661979675293,102.4160845,89.30517025,123.736424506082,155.140213012695,91.1649740766244,48.3127136230469,99.67315659,155.925262451172,95.4829711914062,63.460319519043,84.4780349731445,62.7238693237305,83.1165492890968,91.41779813,161.436721801758
64.1846527871389,62.0811160804213,63.64601211,42.3884124755859,44.0363960266113,98.568000793457,37.274589288826,75.78241398,82.0587615966797,69.2473754882812,82.23587553,76.36328495,69.3548650294344,75.0765762329102,89.2435416875538,41.8829956054688,76.61414867,74.809196472168,69.2742767333984,54.9541511535645,76.7061996459961,42.5902824401855,82.6536703015909,118.8774852,99.9689025878906
63.1910184304449,59.1258749185654,79.09658222,38.2004089355469,61.2861289978027,100.570243835449,23.7404819159889,86.53643035,32.7399864196777,118.193557739258,89.30325216,91.43319082,25.0300610392088,106.581405639648,106.615571778638,50.1714324951172,90.78022259,20.713020324707,61.1551856994629,32.1091766357422,58.9150199890137,27.1260890960693,89.8370857566276,85.83911712,125.024398803711
67.0902826294934,64.903909752294,77.53799289,72.2967147827148,55.5845642089844,73.9831695556641,62.0183009436035,84.11076016,66.5167465209961,64.0072021484375,88.28062102,101.8502997,44.3683834123708,107.700805664062,126.47610004199,56.8471374511719,92.90537536,20.9293823242188,65.68701171875,74.3812789916992,54.4143028259277,70.8626708984375,152.099399568796,100.6375593,108.422264099121
80.884381344727,77.6084555400826,90.62510349,38.8663101196289,68.9865417480469,98.3681182861328,72.778753713913,86.93821451,59.296329498291,72.8292922973633,86.94073774,104.004614,83.596021702309,114.756057739258,123.515825481865,105.403274536133,100.8700514,28.4204177856445,64.6163787841797,89.0250625610352,92.929557800293,83.1576614379883,169.673114443053,101.3017651,117.744911193848
94.5636823647917,89.6824482112163,137.1705334,123.921318054199,83.7852096557617,100.29460144043,60.4369000797272,108.9634059,79.6098480224609,68.6880874633789,98.00193335,159.9137374,24.487747857767,80.1012344360352,207.723577444481,91.9685211181641,124.296227,50.007640838623,48.6326789855957,68.7826385498047,85.9828033447266,69.0557479858398,133.364730276389,106.0545915,136.491821289062
106.246367383827,97.0354662711551,167.1848248,127.456024169922,85.2606430053711,194.49723815918,18.1360979327774,121.2615435,62.6827201843262,88.8828201293945,104.703733,181.3108247,92.2823835664903,92.2522048950195,235.687354295965,150.546463012695,144.6142197,22.7170028686523,57.480297088623,50.9783592224121,103.699523925781,20.722469329834,64.0941363257594,97.0392339,178.800750732422
97.8235845293704,94.3609726196158,90.1236038208008,91.3159332275391,119.922416687012,156.58821105957,68.0073683640289,107.8092377,51.94140625,49.2566795349121,80.9599408411589,168.6197177,112.733546350724,78.9984130859375,211.376583568283,85.9844055175781,131.6425379,61.1694564819336,58.2379760742188,70.3661804199219,107.953758239746,77.7058334350586,165.724248325751,118.109067,121.225601196289
85.6757123318711,83.3209930848936,109.528907775879,53.304012298584,119.860557556152,159.115875244141,86.3679494068909,96.32119126,55.6411247253418,32.4665718078613,83.9009743382475,134.3110243,67.5827570489325,84.05859375,165.058350425074,62.0588455200195,111.9831155,29.654260635376,41.429328918457,69.3578262329102,101.149467468262,98.6847991943359,231.26226454975,99.81307438,131.542984008789
87.2488716081624,82.8090978920849,62.5706977844238,53.7260398864746,88.2199630737305,116.581062316895,56.8183881903076,112.852007,32.8284034729004,79.8008117675781,67.8605265174542,143.3553456,63.1129271767853,125.538200378418,190.719079916212,41.5384521484375,123.790111,47.4796104431152,59.9545593261719,87.0931625366211,83.3476181030273,64.9212036132812,100.901273046531,95.30582681,231.23567199707
78.9044166444061,72.9119934454371,101.890144348145,37.6626815795898,79.1626663208008,88.5435409545898,17.0134987601852,88.67499838,100.126686096191,42.0820045471191,47.0175816027078,148.8349669,84.7547619313298,105.607582092285,182.946717379035,49.4990921020508,120.7593774,29.5086822509766,55.1915626525879,57.0570678710938,74.4572830200195,19.4397773742676,77.8314600801307,108.5122798,163.481796264648
85.1003003705768,79.1904240200036,113.759552001953,43.406177520752,107.926094055176,82.4568176269531,36.5866338071823,107.9574262,59.0274047851562,103.613166809082,60.1351415087934,137.8712241,38.7702195350504,82.7491607666016,179.444498860501,50.5726089477539,112.4555071,34.8055534362793,70.7042236328125,82.9233016967773,80.1271514892578,41.8042182922363,342.785276167142,103.0714915,197.584167480469
84.1311988924811,80.3053637439426,103.751426696777,92.3095474243164,102.990394592285,131.423324584961,59.7742176857758,115.4453828,52.636962890625,73.6132278442383,85.3544250803372,126.3357024,65.4187771434249,65.6390228271484,181.829060575078,63.4705467224121,103.7907379,37.6152610778809,62.3822631835938,75.5486679077148,80.8877334594727,68.2985610961914,204.802110148727,98.40231469,216.054321289062
101.115455013447,97.0924543703707,132.876541137695,40.2170028686523,112.556953430176,139.094253540039,87.900626962738,121.0129535,52.4616203308105,103.734008789062,92.8336028203665,158.8401238,63.2695349365292,83.7528686523438,213.131115600556,54.4978485107422,123.96094,69.8132247924805,60.3712921142578,102.526763916016,101.418518066406,100.436050415039,264.285071522122,115.3926953,232.264907836914
114.563274319103,108.39675458209,204.900833129883,114.55647277832,168.674774169922,164.708892822266,33.4544869659805,136.5954557,26.0546989440918,87.8834075927734,132.275693736323,187.1500248,49.0546434634293,142.445846557617,225.293849719208,88.1875228881836,162.5206363,59.3573303222656,72.3731994628906,56.5337181091309,130.467041015625,38.225399017334,181.13382290461,144.2645044,258.481109619141
142.270570009228,140.65005416885,169.609222412109,170.300811767578,142.734420776367,248.485824584961,65.0526072157288,161.552947,95.31884765625,155.45719909668,136.549196131848,163.2897235,135.467126657216,243.88623046875,186.629182544683,140.454132080078,173.3650856,239.319900512695,89.8640747070312,120.303718566895,169.03727722168,74.3296966552734,287.566439352544,142.2921204,428.160888671875
117.846731273527,113.37202353279,101.411209106445,71.3644943237305,195.251434326172,145.477752685547,112.128190053406,128.3741395,59.1408309936523,77.7074279785156,149.631412479301,155.0008943,41.9258461250679,109.753936767578,195.925363827138,118.568222045898,135.5902821,37.6623954772949,74.4035110473633,134.355667114258,145.023239135742,128.118682861328,125.732182633033,123.6959908,235.49983215332
96.1377598410231,89.5655991893987,90.0553207397461,110.05086517334,152.683074951172,94.4679489135742,44.7360594533157,123.3571433,62.611572265625,127.06005859375,88.8373047615761,97.94009225,106.431671088882,112.45783996582,128.213658024471,89.1589889526367,106.5209227,22.1805114746094,59.7956199645996,125.894599914551,113.504745483398,51.1158256530762,164.741132399008,99.21585128,241.932205200195
91.2658211823665,88.4823957674968,52.150936126709,98.4001083374023,112.93669128418,154.263702392578,60.9734574133301,120.8369653,66.0553665161133,127.407730102539,86.5764056461923,95.34296954,70.2104377668831,104.412750244141,127.168526765495,94.9159469604492,100.8822496,88.5260467529297,64.2464370727539,56.4677505493164,110.894981384277,69.6688232421875,171.14349740744,94.42723528,262.056610107422
96.6864939621843,96.3561456662267,46.9680480957031,189.158584594727,101.688606262207,154.736022949219,108.234445224838,129.3506054,83.0764312744141,111.260284423828,57.9140893237221,78.75651011,46.1762877674332,106.939247131348,117.16545355205,81.9273910522461,95.20870881,73.6116714477539,53.5419540405273,71.1109848022461,123.322845458984,123.669654846191,260.050423803894,103.7335108,250.448028564453
