"x"
0
0
0
0
-5094.31247035223
225.13777714516
-793.728553726414
-230.480360002814
-2220.33397830415
-968.87676720541
-3766.73544797351
-1124.40837577991
-3527.6040534661
2425.60805357485
-6354.92051932812
-1085.62043303556
-2162.16207102344
-3671.74911652539
-3371.92931961817
-1223.829391074
-5133.89264761902
-7628.60808387094
167.589330303031
-1073.6543015625
-4688.8432275
-2021.45257825397
-7317.26341818183
-3446.63486060607
1312.60807096774
-8140.5726523077
-5350.57443636363
3055.3482796875
-1118.14043076923
-1069.50701612904
-4626.9721276923
-2550.32473492063
-14818.7951953125
-3092.6302
-5028.21498461538
-970.567234375
-13956.1644612903
13897.4424
-26732.2136818182
1698.8395640625
-13105.926558624
-5253.46300317742
-6708.32741800488
-7186.30581438667
-7646.96607375138
12999.8894728313
18103.0093994619
3423.81903981923
7750.99436465016
4876.14370587964
10265.0352449436
3704.77112345393
47964.3253371479
43988.7410013941
4931.15177591675
31392.6642815136
-3495.53904135584
12663.9111857997
83.1538078189971
-1592.88062032734
-377.318780031895
-6112.37637796976
7041.37323264356
7532.5728515625
-3912.2202857143
2936.70496129034
10919.182125
-1080.70273592458
2484.01125930871
-2109.41789570532
8254.12022667566
1823.41790936121
1186.19014192288
-1909.99136544893
-7547.5236088253
-15831.1281365004
-7243.75945136803
9.53228840560944
1993.21339740349
4016.63105091348
-7749.75461942858
6029.4035059781
24012.7548993494
3414.8607078353
4854.0025121069
0
0
0
0
