"Date","Canada","Ireland","US","Sweden"
1987-07-01,61.8754577636719,29.0869525204441,81.3894119262695,93.98064302
1987-08-01,28.5368556976318,63.6168228029473,52.790153503418,109.7893555
1987-09-01,59.6566734313965,52.5161117552753,59.8695945739746,102.8173115
1987-10-01,125.181930541992,78.0507609263538,170.322067260742,113.2178683
1987-11-01,137.515914916992,176.060761971225,183.102523803711,111.7313667
1987-12-01,117.4072265625,89.0777759202811,149.011138916016,107.4404814
1988-01-01,88.0050811767578,127.043460784361,142.872848510742,120.0014694
1988-02-01,74.2121734619141,173.807924876764,102.032890319824,104.0493849
1988-03-01,57.2920188903809,55.5939791108958,82.353630065918,108.6720271
1988-04-01,61.0470542907715,147.987315894863,97.856803894043,89.69081053
1988-05-01,48.3789863586426,80.5866706049977,99.1274566650391,94.48304585
1988-06-01,43.1921424865723,82.8705882066474,88.2859497070312,98.48838138
1988-07-01,56.5683784484863,79.8197551321728,80.8358840942383,113.0656146
1988-08-01,82.5141220092773,66.0227186822034,94.8896942138672,136.8236886
1988-09-01,62.3847045898438,52.225682232234,85.3568115234375,118.3289293
1988-10-01,61.0373573303223,25.8932717720989,98.2537994384766,91.93493505
1988-11-01,123.853698730469,101.555831359467,102.234001159668,113.7354389
1988-12-01,57.6216735839844,99.5689728968341,77.8281021118164,90.05173152
1989-01-01,47.2750053405762,119.069872884194,87.4264068603516,99.70188221
1989-02-01,40.6564178466797,74.6155407334112,51.350643157959,94.05184008
1989-03-01,69.5688781738281,76.8463609988585,72.5232543945312,110.4618337
1989-04-01,59.6572647094727,113.793111882096,92.3798294067383,106.5756484
1989-05-01,88.9449691772461,75.3208749244395,83.7528686523438,103.6337577
1989-06-01,64.5614242553711,96.8349951745899,95.7863082885742,93.0398988
1989-07-01,69.9806137084961,25.8397407469104,78.256591796875,105.3559168
1989-08-01,61.0222816467285,85.7005330042393,83.1093063354492,88.37227669
1989-09-01,59.1085472106934,53.0802368628139,74.6954803466797,100.4453413
1989-10-01,76.8403549194336,111.071713623546,76.4495544433594,112.8915677
1989-11-01,75.0090179443359,100.940706965247,105.047485351562,102.1174342
1989-12-01,57.9260635375977,28.9996162360917,103.796684265137,117.2485037
1990-01-01,90.4677963256836,87.5845787971327,92.3214950561523,138.3477684
1990-02-01,77.0607299804688,77.2561585850844,110.446273803711,141.3108515
1990-03-01,92.6895446777344,98.9545642854087,104.461410522461,110.8791118
1990-04-01,109.270454406738,107.137369550911,88.4481735229492,106.4820079
1990-05-01,130.707427978516,74.5544519866119,97.3879318237305,112.4524151
1990-06-01,164.171325683594,51.1138292426856,100.86434173584,106.2981535
1990-07-01,88.387565612793,26.7337931758737,86.2801742553711,123.6967343
1990-08-01,116.574836730957,116.014298750666,139.322692871094,144.3466115
1990-09-01,118.003364562988,137.013275833018,165.938446044922,113.836903
1990-10-01,166.115188598633,157.821382640637,137.674240112305,130.1239628
1990-11-01,148.147552490234,50.9605919563122,152.448608398438,122.9054012
1990-12-01,123.486694335938,170.165660567414,134.061538696289,120.4711448
1991-01-01,182.074081420898,162.653882236676,204.010543823242,136.3667365
1991-02-01,129.966064453125,151.836635816667,106.518058776855,125.3643566
1991-03-01,145.063400268555,165.289916889805,107.937484741211,94.9684376
1991-04-01,128.067123413086,56.9575628365752,93.0146408081055,106.7084048
1991-05-01,92.5836868286133,128.932153010828,82.1478271484375,103.0608616
1991-06-01,93.472900390625,143.315923487012,85.9190368652344,109.0406244
1991-07-01,90.3523254394531,134.754051345665,80.6489944458008,150.5863875
1991-08-01,76.4275054931641,92.2489963076023,99.1220855712891,132.2282144
1991-09-01,115.773445129395,58.8180451659083,127.294441223145,129.1572425
1991-10-01,133.407119750977,144.741272589812,108.120964050293,114.323904
1991-11-01,112.891151428223,80.0603572576654,140.612365722656,118.981835
1991-12-01,137.794662475586,182.438627500152,171.010971069336,140.8488192
1992-01-01,127.425773620605,153.837379207822,116.364852905273,118.3791022
1992-02-01,114.88916015625,117.311353022412,154.596923828125,124.9244648
1992-03-01,136.233810424805,86.1406168223691,96.8284225463867,121.1600328
1992-04-01,114.840965270996,138.351470348902,89.8542327880859,120.5393881
1992-05-01,73.9991912841797,155.038444481462,78.6804733276367,96.89199518
1992-06-01,101.019332885742,172.234683730217,122.293502807617,120.513313
1992-07-01,74.151741027832,110.86886937743,119.613182067871,106.2114808
1992-08-01,64.9137344360352,88.4842538153153,122.407119750977,140.5211668
1992-09-01,205.459274291992,174.402343224496,141.443237304688,167.2189747
1992-10-01,254.353912353516,107.816916484508,161.25422668457,134.6302888
1992-11-01,132.293579101562,57.6373764171555,108.15007019043,117.2847885
1992-12-01,112.21630859375,204.729706418845,87.8720932006836,123.6422448
1993-01-01,102.592254638672,93.6723827311582,83.4649810791016,128.6340262
1993-02-01,91.4481811523438,154.531045935886,106.976119995117,114.8884396
1993-03-01,120.154670715332,101.616541445167,109.796813964844,140.0947514
1993-04-01,89.4331588745117,29.7507964382307,89.651123046875,104.4606837
1993-05-01,108.104721069336,77.125295158564,133.505752563477,121.0914541
1993-06-01,86.6684875488281,54.3984096676508,120.680061340332,126.6048949
1993-07-01,121.660675048828,111.626051043785,106.502990722656,142.1429238
1993-08-01,109.615943908691,95.6256472375535,115.576171875,124.6943571
1993-09-01,128.023132324219,52.2835108665954,116.027297973633,119.1969219
1993-10-01,124.169868469238,102.523613105835,78.8225173950195,114.6211422
1993-11-01,105.749633789062,78.4252662998932,89.2574996948242,113.8706485
1993-12-01,92.6097259521484,76.3676248335368,77.2720184326172,129.0307043
1994-01-01,76.5568542480469,140.622229094536,82.2928009033203,122.0100581
1994-02-01,69.1122512817383,79.5111094531036,96.1456527709961,121.3113533
1994-03-01,140.494552612305,68.4757293463886,83.2268829345703,118.9405012
1994-04-01,161.958251953125,119.9368865217,106.354446411133,113.8579132
1994-05-01,115.258193969727,95.0588024435047,94.5038833618164,105.9131861
1994-06-01,186.314895629883,124.504973726617,87.4688949584961,126.9722489
1994-07-01,132.991195678711,76.7445899934423,75.4320526123047,195.8633631
1994-08-01,133.958953857422,115.025139078005,88.9972991943359,138.7280899
1994-09-01,126.114120483398,98.143273977757,85.2935028076172,145.2097489
1994-10-01,88.6899719238281,24.4202032136357,61.6862258911133,118.9893829
1994-11-01,93.3871002197266,88.913144957357,94.6872787475586,118.2013824
1994-12-01,101.599990844727,101.15695699207,94.76318359375,109.2500653
1995-01-01,194.271423339844,54.0249652076898,122.406372070312,119.1841671
1995-02-01,126.451599121094,54.8194499901558,100.515556335449,115.548937
1995-03-01,162.719772338867,71.7515268443867,86.4861679077148,116.6212961
1995-04-01,128.561462402344,80.1106653871474,65.9955673217773,121.0018739
1995-05-01,96.1779861450195,22.5778544428694,67.3016510009766,97.86114673
1995-06-01,102.167137145996,23.5435111536669,75.8233871459961,116.2280982
1995-07-01,109.088417053223,24.2917786854743,81.6529388427734,116.5325313
1995-08-01,63.0297813415527,26.4509135020346,55.888011932373,119.7455053
1995-09-01,135.643295288086,67.5469497176573,70.3809127807617,119.2167682
1995-10-01,241.132247924805,23.3008211604171,79.905517578125,123.4451123
1995-11-01,240.973785400391,129.613778870584,101.200119018555,113.3376009
1995-12-01,191.775115966797,48.6113448093901,90.6706008911133,122.9833387
1996-01-01,212.953155517578,77.6987523751258,101.578224182129,134.1244013
1996-02-01,107.993209838867,25.1099253322907,82.0213928222656,116.4723324
1996-03-01,202.920852661133,94.028183720254,76.6304626464844,102.6364505
1996-04-01,118.078399658203,58.8914047011762,70.8810577392578,100.6213589
1996-05-01,122.142204284668,86.5029942306326,62.1096115112305,90.69548914
1996-06-01,118.058174133301,24.5471566730411,82.2429351806641,100.2159854
1996-07-01,103.049301147461,23.4499711027308,69.6936721801758,126.3375772
1996-08-01,125.922882080078,50.3209445025089,88.6474227905273,97.57188207
1996-09-01,97.3415145874023,101.738179632197,78.9807662963867,102.665538
1996-10-01,184.987884521484,69.9638420025828,55.6702461242676,100.2399405
1996-11-01,136.501693725586,22.2772266892267,74.3711929321289,94.24592042
1996-12-01,94.3547897338867,131.047359172224,67.1733474731445,102.3590138
1997-01-01,101.643379211426,73.9919401608278,75.4455108642578,117.0766931
1997-02-01,79.9273681640625,48.5336199547382,92.0861358642578,137.7194057
1997-03-01,127.804969787598,45.3920504511523,70.4526901245117,114.15071
1997-04-01,66.1947937011719,66.5525751185562,71.1044311523438,105.0641599
1997-05-01,108.816627502441,111.80813942425,75.869499206543,99.74805371
1997-06-01,73.3361358642578,123.736424506082,84.4780349731445,91.41779813
1997-07-01,44.0363960266113,69.3548650294344,76.7061996459961,118.8774852
1997-08-01,61.2861289978027,25.0300610392088,58.9150199890137,85.83911712
1997-09-01,55.5845642089844,44.3683834123708,54.4143028259277,100.6375593
1997-10-01,68.9865417480469,83.596021702309,92.929557800293,101.3017651
1997-11-01,83.7852096557617,24.487747857767,85.9828033447266,106.0545915
1997-12-01,85.2606430053711,92.2823835664903,103.699523925781,97.0392339
1998-01-01,119.922416687012,112.733546350724,107.953758239746,118.109067
1998-02-01,119.860557556152,67.5827570489325,101.149467468262,99.81307438
1998-03-01,88.2199630737305,63.1129271767853,83.3476181030273,95.30582681
1998-04-01,79.1626663208008,84.7547619313298,74.4572830200195,108.5122798
1998-05-01,107.926094055176,38.7702195350504,80.1271514892578,103.0714915
1998-06-01,102.990394592285,65.4187771434249,80.8877334594727,98.40231469
1998-07-01,112.556953430176,63.2695349365292,101.418518066406,115.3926953
1998-08-01,168.674774169922,49.0546434634293,130.467041015625,144.2645044
1998-09-01,142.734420776367,135.467126657216,169.03727722168,142.2921204
1998-10-01,195.251434326172,41.9258461250679,145.023239135742,123.6959908
1998-11-01,152.683074951172,106.431671088882,113.504745483398,99.21585128
1998-12-01,112.93669128418,70.2104377668831,110.894981384277,94.42723528
1999-01-01,101.688606262207,46.1762877674332,123.322845458984,103.7335108
1999-02-01,67.5676498413086,89.8151487527608,94.9962844848633,97.73988163
1999-03-01,30.0970573425293,20.5453672560282,67.0275726318359,89.86271654
1999-04-01,45.1211814880371,58.7124034710815,69.7878952026367,87.56561255
1999-05-01,57.5239601135254,39.2210776487021,64.7764587402344,90.97799456
1999-06-01,67.0410003662109,41.9093073297522,74.9256286621094,107.9751329
1999-07-01,65.480110168457,81.122530557161,86.5299377441406,132.2880234
1999-08-01,30.9612827301025,70.1795182743071,77.0253295898438,100.3786411
1999-09-01,62.3143692016602,19.9943717099693,77.4983444213867,92.13588282
1999-10-01,44.7009468078613,97.2449373738416,65.3370819091797,91.34620242
1999-11-01,51.0879936218262,58.2509882560113,76.3171844482422,85.92704023
1999-12-01,60.9864540100098,110.322008391404,79.3224258422852,86.67847251
2000-01-01,46.928108215332,69.7800289529865,88.9886932373047,94.84992255
2000-02-01,45.7228355407715,43.4075971730018,73.3651962280273,80.97971805
2000-03-01,39.3226661682129,94.2429646774789,73.2986221313477,80.28338222
2000-04-01,53.1744651794434,60.0339578532239,70.5997467041016,79.57239536
2000-05-01,54.207691192627,72.7173813011102,118.143211364746,78.59933178
2000-06-01,45.0495109558105,57.9175508345931,109.584228515625,78.81714765
2000-07-01,40.8401641845703,41.3264977461527,86.6583557128906,81.51877844
2000-08-01,55.0539093017578,45.7094090915013,58.9064598083496,66.88322852
2000-09-01,45.2604637145996,38.9836140100622,73.5509948730469,70.38968024
2000-10-01,58.5730819702148,60.0565822956031,89.9134521484375,68.2013042
2000-11-01,90.431282043457,56.500670491538,166.184051513672,66.61735967
2000-12-01,65.8318481445312,71.8728790715449,149.448516845703,67.80475208
2001-01-01,99.1381912231445,42.6367388706419,142.614120483398,79.88509915
2001-02-01,77.2869110107422,66.0354878779169,128.625640869141,67.59015563
2001-03-01,128.283126831055,37.8651319899927,137.374176025391,77.50194489
2001-04-01,108.592224121094,41.9258461250679,148.758010864258,76.0885934
2001-05-01,106.475357055664,53.6385530533096,117.436256408691,63.28309659
2001-06-01,50.3675651550293,81.339913163688,93.4612350463867,76.74990235
2001-07-01,83.3113632202148,64.7871292291424,120.294593811035,93.47947936
2001-08-01,73.9986801147461,43.3854391346287,95.3999710083008,80.20389507
2001-09-01,194.678298950195,46.9258366081811,272.764495849609,100.5389728
2001-10-01,215.941513061523,60.8418979178707,247.294281005859,99.16783943
2001-11-01,183.884780883789,102.350765010522,172.488830566406,76.80017821
2001-12-01,119.717163085938,181.673545515196,149.708938598633,83.50425401
2002-01-01,122.817710876465,141.464838989244,148.449737548828,97.76842489
2002-02-01,84.7372055053711,69.2794874997861,104.609436035156,85.42672969
2002-03-01,89.6325149536133,85.1965469774835,97.5129928588867,80.874681
2002-04-01,82.182746887207,63.8462103851694,106.164649963379,85.05694075
2002-05-01,70.7248611450195,122.220413092806,98.6400299072266,84.62329368
2002-06-01,92.4893646240234,121.264803197035,111.149948120117,83.77785442
2002-07-01,94.110725402832,46.0412108693053,139.6611328125,95.44371742
2002-08-01,120.202041625977,113.979287716899,136.119064331055,96.60983708
2002-09-01,119.032012939453,115.604019674561,149.848190307617,88.47225648
2002-10-01,167.83219909668,108.231554687166,128.973617553711,94.40570203
2002-11-01,137.456024169922,109.278023123763,162.221405029297,81.64803647
2002-12-01,94.8682403564453,107.448894139997,160.411331176758,80.23159979
2003-01-01,162.846755981445,172.108460672635,185.591613769531,91.33283034
2003-02-01,175.136138916016,164.622171237732,161.759765625,102.7573417
2003-03-01,195.872436523438,90.5230325537731,224.647201538086,111.3861972
2003-04-01,138.478271484375,134.198013575901,176.579849243164,86.85570821
2003-05-01,125.342468261719,102.193241709236,122.30982208252,82.33169116
2003-06-01,98.4730224609375,91.7246657292657,110.69554901123,88.98305927
2003-07-01,76.9955368041992,93.0807964787401,103.748245239258,104.1298003
2003-08-01,61.8998947143555,72.6179727142324,91.7141723632812,89.05272235
2003-09-01,71.9583740234375,88.5426349252397,109.553955078125,74.63010637
2003-10-01,85.7925262451172,101.957863801269,78.5859832763672,73.39775468
2003-11-01,82.7316131591797,90.5133921882189,78.6960906982422,67.25315652
2003-12-01,55.9457550048828,97.7819549755379,90.3435974121094,65.6528371
2004-01-01,56.3982162475586,72.6510786967782,88.277587890625,75.28810144
2004-02-01,77.5668640136719,49.1624683391587,88.901481628418,77.08092607
2004-03-01,68.0352172851562,61.6659151093675,84.3309020996094,75.4156344
2004-04-01,55.9721260070801,63.8334232410907,79.7269134521484,88.0851172
2004-05-01,80.0957794189453,41.3104283390384,97.2080307006836,69.42848687
2004-06-01,71.941535949707,41.9051746695284,85.2744827270508,71.20591948
2004-07-01,60.7238502502441,113.67439982979,88.9564971923828,75.29735789
2004-08-01,72.1705703735352,82.3885956424365,84.4498672485352,87.34436214
2004-09-01,73.8944854736328,23.98737730434,108.509582519531,71.53098283
2004-10-01,62.5463829040527,111.59673747996,118.341445922852,68.69717418
2004-11-01,89.4120025634766,115.894070122092,96.6957702636719,73.3630937
2004-12-01,47.2632789611816,54.6924551253137,66.5328750610352,71.49053938
2005-01-01,45.8558197021484,25.8052208114943,66.7343368530273,61.95293319
2005-02-01,40.4401321411133,127.784573106714,51.695686340332,59.62589323
2005-03-01,43.2698287963867,22.9658655600782,49.3086357116699,58.99064003
2005-04-01,90.7381286621094,89.2024299587926,78.395866394043,71.491205
2005-05-01,96.5050048828125,80.5741587991216,75.0907745361328,71.81225804
2005-06-01,61.1297454833984,71.9458876394505,82.0055847167969,68.57465166
2005-07-01,59.3229866027832,50.7839837862916,71.9395446777344,71.79633705
2005-08-01,54.6592788696289,54.2317989182858,59.6172332763672,76.33384356
2005-09-01,72.603630065918,118.492186126391,105.769859313965,58.25895535
2005-10-01,80.4852294921875,25.2591759583742,79.8299942016602,61.44609497
2005-11-01,81.4758529663086,124.694946104369,60.0678520202637,65.08254931
2005-12-01,49.7194747924805,81.8175541632052,70.0267562866211,57.2362902
2006-01-01,70.6340637207031,100.285634530664,75.0792388916016,86.24548889
2006-02-01,81.580207824707,74.3544342103735,69.4917449951172,78.1879327
2006-03-01,61.4633293151855,65.6208116620889,55.0080757141113,63.76049365
2006-04-01,61.7146034240723,124.885499095947,81.6517181396484,58.05703188
2006-05-01,61.2588653564453,23.8126401615873,67.8097915649414,74.89321156
2006-06-01,61.303596496582,68.2484544417057,82.5862808227539,66.1666264
2006-07-01,58.8219566345215,49.8896896364977,84.4744567871094,110.7244168
2006-08-01,55.0061836242676,78.5605822634375,71.5150985717773,90.73189261
2006-09-01,59.1638717651367,50.1309869439292,61.7513465881348,83.77353011
2006-10-01,54.6414260864258,46.6938112651014,55.629508972168,86.27015453
2006-11-01,80.3029022216797,87.9305494507403,49.5991287231445,71.60770537
2006-12-01,44.7512588500977,129.167287636379,51.0390396118164,80.71162487
2007-01-01,53.3928298950195,24.0688930858455,74.5100250244141,54.65678776
2007-02-01,69.1999359130859,23.7779977799736,50.8600196838379,74.65096758
2007-03-01,74.0841979980469,82.0466022441718,72.5298614501953,78.02769869
2007-04-01,52.7989044189453,72.1249790094514,59.8413887023926,76.89896724
2007-05-01,70.1159286499023,68.2557623391725,71.137321472168,74.38268742
2007-06-01,51.593189239502,91.6554246357571,68.7592391967773,62.53455497
2007-07-01,50.6594505310059,50.4643600906885,44.7827529907227,69.0162486
2007-08-01,60.7907638549805,48.9754957155339,90.0072937011719,87.47700651
2007-09-01,75.6923828125,90.9979392556077,109.892654418945,71.29582171
2007-10-01,72.2829055786133,115.70474197443,90.6400680541992,53.73406929
2007-11-01,82.8408203125,166.42736009096,106.566162109375,55.8435759
2007-12-01,97.9131240844727,145.355170448655,116.990898132324,62.28190093
2008-01-01,112.486763000488,100.735183027291,177.042205810547,105.3682529
2008-02-01,132.206893920898,56.1151956059273,108.314735412598,89.46371941
2008-03-01,104.619911193848,141.27672085229,114.474571228027,79.30984464
2008-04-01,102.561820983887,132.303977684834,98.1977081298828,93.68800825
2008-05-01,82.2161865234375,105.564481399962,88.6734313964844,72.10124196
2008-06-01,76.6459121704102,70.0099466760606,89.1368789672852,77.45795076
2008-07-01,70.8818969726562,168.329709951664,115.102722167969,93.69370378
2008-08-01,100.204872131348,99.8614443246828,81.1630859375,95.08484613
2008-09-01,184.167510986328,165.078947517526,238.171875,105.7871318
2008-10-01,360.295654296875,158.06177652847,241.772277832031,123.2354429
2008-11-01,267.135772705078,168.960731243088,162.71337890625,102.7213056
2008-12-01,268.986022949219,164.862424540419,157.828674316406,91.78415833
2009-01-01,250.74299621582,185.618534523014,184.817825317383,87.76860225
2009-02-01,193.669570922852,133.049585574104,202.547958374023,100.4463807
2009-03-01,166.987503051758,114.375017177685,167.991226196289,90.01631274
2009-04-01,136.462432861328,163.467255926537,107.927253723145,89.54349872
2009-05-01,120.577239990234,51.0892493776975,125.944625854492,72.10924981
2009-06-01,91.7610855102539,177.68024335598,112.472640991211,85.25739414
2009-07-01,91.2755737304688,103.775427673672,104.355110168457,97.57139792
2009-08-01,96.6585235595703,54.9968132941229,111.174339294434,71.73111799
2009-09-01,93.413200378418,158.409683023243,99.009635925293,75.82399267
2009-10-01,110.390663146973,77.0320923849585,86.2417526245117,65.80657012
2009-11-01,127.592697143555,153.348865590245,99.7792663574219,70.19594536
2009-12-01,102.308074951172,152.271884880209,108.396095275879,85.08738374
2010-01-01,118.834686279297,121.417250378197,136.863861083984,81.35311636
2010-02-01,97.1226959228516,178.031158912312,116.721549987793,78.348378
2010-03-01,141.965850830078,161.807479244963,124.6875,68.50535566
2010-04-01,103.856323242188,196.066611802387,123.702201843262,74.82032805
2010-05-01,143.360717773438,139.148780721574,147.763244628906,118.1579874
2010-06-01,139.382064819336,141.48367836053,129.732192993164,99.85671746
2010-07-01,153.935211181641,170.598304425407,196.947235107422,104.8464333
2010-08-01,144.828979492188,126.62704896415,127.228172302246,94.87877819
2010-09-01,202.231018066406,120.368326391074,186.741226196289,94.1082804
2010-10-01,211.829315185547,143.58709836589,154.762756347656,82.06398691
2010-11-01,182.556091308594,87.4404066509646,175.04426574707,95.12036344
2010-12-01,142.254257202148,196.04507596049,151.553344726562,77.45531509
2011-01-01,128.367401123047,155.640337065517,111.492813110352,79.16856235
2011-02-01,180.776657104492,93.4663584289636,104.562362670898,85.64691926
2011-03-01,172.458541870117,175.772939331458,153.841720581055,98.05778961
2011-04-01,142.331878662109,181.348666994461,124.846580505371,93.70730783
2011-05-01,171.893112182617,152.446684001897,84.5491638183594,62.16916662
2011-06-01,161.538238525391,95.0269177825778,139.037902832031,106.8561414
2011-07-01,203.418884277344,62.5033646600512,207.160308837891,144.5859361
2011-08-01,337.307312011719,130.156317403886,283.665588378906,156.7298215
2011-09-01,280.670288085938,121.660571521239,214.42610168457,125.521689
2011-10-01,300.833557128906,210.46573045605,137.839248657227,106.1911532
2011-11-01,399.846252441406,124.457571042228,143.714553833008,112.658545
2011-12-01,309.374908447266,231.892939995776,183.088623046875,96.68015571
2012-01-01,235.516418457031,165.844667625542,154.418029785156,74.66651295
2012-02-01,184.259552001953,126.872779914521,119.435432434082,101.0075517
2012-03-01,187.779708862305,142.699924890426,98.7481079101562,74.17799674
2012-04-01,173.859832763672,196.649873356635,96.9696731567383,94.29543113
2012-05-01,258.172485351562,179.232550115431,135.879837036133,113.3613379
2012-06-01,249.106414794922,119.909812732418,197.460968017578,114.2225398
2012-07-01,187.671646118164,219.213163910524,180.80354309082,123.8365079
2012-08-01,177.266296386719,127.119466444418,142.955291748047,91.95624142
2012-09-01,211.172485351562,130.056733381389,182.107192993164,99.57802619
2012-10-01,218.480590820312,148.649914762728,166.128402709961,82.46964768
2012-11-01,382.539215087891,130.576240996678,205.864669799805,102.2030606
2012-12-01,238.725708007812,116.576548003938,214.951950073242,108.8973922
2013-01-01,223.526611328125,180.067956069359,199.358947753906,107.4731204
2013-02-01,174.392715454102,174.50738186748,128.5625,82.17815681
2013-03-01,258.241668701172,100.495122889095,146.115844726562,97.00481412
2013-04-01,206.530899047852,106.577589781898,135.440582275391,101.0923693
2013-05-01,220.810409545898,167.8093414641,109.028038024902,97.90918761
2013-06-01,143.973724365234,178.046076891104,126.625854492188,95.36513398
2013-07-01,135.839920043945,206.458482424464,91.4374847412109,107.3510159
2013-08-01,143.076065063477,133.90905193751,108.758369445801,81.39985707
2013-09-01,133.109436035156,135.230032243019,179.889724731445,102.3390661
2013-10-01,264.022796630859,160.532024903176,225.373306274414,93.27239617
2013-11-01,135.224975585938,120.573237714197,89.915168762207,85.97449573
2013-12-01,132.983703613281,223.19347495992,115.02074432373,100.3721376
2014-01-01,132.787445068359,66.1005407254142,107.705139160156,108.4015776
2014-02-01,165.511901855469,132.758630529112,93.3692855834961,110.8505321
2014-03-01,199.524169921875,152.885442626165,101.018730163574,93.64988254
2014-04-01,123.925811767578,96.0434781505999,96.9934310913086,108.020223
2014-05-01,126.084121704102,118.307454433098,102.015045166016,88.4928159
2014-06-01,111.176399230957,96.3483319959994,85.9684677124023,85.73344942
2014-07-01,143.092178344727,128.756363073379,78.5060043334961,108.8742664
2014-08-01,155.509323120117,141.818914174433,63.8773345947266,127.6632753
2014-09-01,140.344604492188,161.976054399942,86.2165908813477,126.5469373
2014-10-01,159.835754394531,62.5493636037221,113.334579467773,118.5385441
2014-11-01,216.450836181641,132.675734100433,93.1859512329102,100.014038
2014-12-01,147.4951171875,112.941276485743,87.4153213500977,111.0270519
2015-01-01,286.051513671875,132.510251426158,120.544227600098,107.9964638
2015-02-01,240.589416503906,34.0077125739187,87.6094665527344,99.97752684
2015-03-01,131.635894775391,233.201837117107,95.9789657592773,85.07596304
2015-04-01,177.3994140625,204.833086274271,103.544952392578,106.0394803
2015-05-01,213.998153686523,100.463445939406,102.318702697754,92.59688317
2015-06-01,174.027816772461,138.898635830589,115.88028717041,107.5227946
2015-07-01,179.121307373047,170.858948345002,98.7347869873047,129.7831539
2015-08-01,176.80305480957,112.58222615428,156.503616333008,113.9301027
2015-09-01,205.356643676758,69.6656354628996,171.932678222656,99.5371197
2015-10-01,199.571395874023,64.7805451712939,110.701927185059,103.8724264
2015-11-01,142.000747680664,140.366763443002,89.5836944580078,90.57217833
2015-12-01,128.380416870117,75.8316160463397,101.963432312012,105.4669435
2016-01-01,156.003540039062,68.4646973294164,154.857315063477,110.849344
2016-02-01,186.643173217773,182.605868134964,148.32177734375,116.2317444
2016-03-01,218.515258789062,214.013954838184,130.490158081055,93.97053029
2016-04-01,156.833572387695,137.261103463723,96.4134140014648,104.6926516
2016-05-01,151.523864746094,216.338219747338,96.2223358154297,111.2174803
2016-06-01,276.668914794922,218.826146407666,233.956115722656,136.1197603
2016-07-01,260.125122070312,227.616698620079,164.458389282227,112.2347552
2016-08-01,237.581024169922,235.696270839538,106.885627746582,91.21630737
2016-09-01,164.455764770508,185.9314938764,86.3435287475586,103.7796425
2016-10-01,243.580917358398,111.383458606649,108.064125061035,100.4713782
2016-11-01,442.371429443359,263.579227080215,254.101318359375,126.0715626
2016-12-01,298.574645996094,262.973404952909,161.424774169922,88.91453478
2017-01-01,338.155456542969,162.541603520329,195.040634155273,134.3558552
2017-02-01,257.489135742188,81.9288649323118,177.777709960938,131.4163628
2017-03-01,262.149353027344,148.200530916792,154.609680175781,90.07738094
2017-04-01,199.662231445312,241.274615293661,157.676544189453,94.5500365681551
2017-05-01,262.127563476562,225.16691402538,129.888061523438,96.3601986302197
2017-06-01,206.440933227539,197.80535393963,120.638465881348,80.924213646773
2017-07-01,233.183090209961,237.853557315616,141.138320922852,116.464470027202
2017-08-01,241.767028808594,83.0009809382619,137.859710693359,82.7571187522891
2017-09-01,277.794555664062,196.706638772404,116.620018005371,105.009272746394
2017-10-01,221.31575012207,154.5327354196,125.865852355957,99.2295505681544
2017-11-01,233.097106933594,187.011539519407,111.282684326172,93.3590913412785
