"Date","Brazil","Canada","France","Ireland","Japan","Korea","US","Sweden"
1994-07-01,75.2164535522461,132.991195678711,95.0013961791992,76.7445899934423,98.6524565550393,160.661346435547,75.4320526123047,195.8633631
1994-08-01,63.9779243469238,133.958953857422,115.109466552734,115.025139078005,65.8456360987373,90.0611190795898,88.9972991943359,138.7280899
1994-09-01,39.3695793151855,126.114120483398,77.2976455688477,98.143273977757,65.1783881161835,62.2471237182617,85.2935028076172,145.2097489
1994-10-01,47.8755035400391,88.6899719238281,148.322448730469,24.4202032136357,70.5106034139708,43.929859161377,61.6862258911133,118.9893829
1994-11-01,40.9106521606445,93.3871002197266,98.588752746582,88.913144957357,82.1340090727425,53.1311225891113,94.6872787475586,118.2013824
1994-12-01,41.5046653747559,101.599990844727,115.611312866211,101.15695699207,65.6241284934591,57.017692565918,94.76318359375,109.2500653
1995-01-01,58.1065330505371,194.271423339844,150.717956542969,54.0249652076898,68.0360412504981,86.1631164550781,122.406372070312,119.1841671
1995-02-01,60.6867332458496,126.451599121094,85.1271209716797,54.8194499901558,82.8098509450993,61.4193153381348,100.515556335449,115.548937
1995-03-01,47.9748382568359,162.719772338867,124.219146728516,71.7515268443867,123.983005856736,69.1010055541992,86.4861679077148,116.6212961
1995-04-01,65.0670394897461,128.561462402344,92.9881896972656,80.1106653871474,85.1860146792628,43.5045051574707,65.9955673217773,121.0018739
1995-05-01,12.6899862289429,96.1779861450195,91.0051803588867,22.5778544428694,110.220092266321,51.0729942321777,67.3016510009766,97.86114673
1995-06-01,24.8288497924805,102.167137145996,61.6678085327148,23.5435111536669,106.622156592128,42.1562423706055,75.8233871459961,116.2280982
1995-07-01,46.0429649353027,109.088417053223,60.2346725463867,24.2917786854743,104.64124993651,44.5690689086914,81.6529388427734,116.5325313
1995-08-01,41.377025604248,63.0297813415527,59.1633987426758,26.4509135020346,100.802143312407,34.543701171875,55.888011932373,119.7455053
1995-09-01,39.509105682373,135.643295288086,122.842636108398,67.5469497176573,100.404075401083,34.691822052002,70.3809127807617,119.2167682
1995-10-01,39.8148307800293,241.132247924805,133.4619140625,23.3008211604171,96.6956008440322,44.4003791809082,79.905517578125,123.4451123
1995-11-01,74.4533843994141,240.973785400391,93.4821243286133,129.613778870584,83.8481166211689,56.0838012695312,101.200119018555,113.3376009
1995-12-01,61.9341850280762,191.775115966797,128.461700439453,48.6113448093901,83.8527221389181,55.0882606506348,90.6706008911133,122.9833387
1996-01-01,39.8717918395996,212.953155517578,51.3209342956543,77.6987523751258,97.6563564104265,90.6486053466797,101.578224182129,134.1244013
1996-02-01,14.6301221847534,107.993209838867,98.0869750976562,25.1099253322907,100.858621195677,65.5183334350586,82.0213928222656,116.4723324
1996-03-01,67.8636856079102,202.920852661133,73.1959838867188,94.028183720254,90.2690085676514,55.3595924377441,76.6304626464844,102.6364505
1996-04-01,72.429801940918,118.078399658203,83.3541717529297,58.8914047011762,94.3203287326421,63.5925331115723,70.8810577392578,100.6213589
1996-05-01,62.9839172363281,122.142204284668,53.3855438232422,86.5029942306326,72.3943571105241,33.8221588134766,62.1096115112305,90.69548914
1996-06-01,70.7992095947266,118.058174133301,83.0648880004883,24.5471566730411,78.5361593601109,35.1960334777832,82.2429351806641,100.2159854
1996-07-01,49.002872467041,103.049301147461,81.5721435546875,23.4499711027308,73.1968529502507,39.5011215209961,69.6936721801758,126.3375772
1996-08-01,29.649341583252,125.922882080078,45.3301620483398,50.3209445025089,69.3184393873517,42.7560424804688,88.6474227905273,97.57188207
1996-09-01,18.5082778930664,97.3415145874023,81.5411376953125,101.738179632197,89.013937956722,45.2139854431152,78.9807662963867,102.665538
1996-10-01,91.7543411254883,184.987884521484,92.8728179931641,69.9638420025828,73.4324150932685,29.6941967010498,55.6702461242676,100.2399405
1996-11-01,66.437141418457,136.501693725586,76.703742980957,22.2772266892267,86.1247237375397,35.812614440918,74.3711929321289,94.24592042
1996-12-01,50.5094299316406,94.3547897338867,75.1955032348633,131.047359172224,69.9599805894512,65.2720108032227,67.1733474731445,102.3590138
1997-01-01,45.3484191894531,101.643379211426,88.7641296386719,73.9919401608278,98.4200200420585,96.7369995117188,75.4455108642578,117.0766931
1997-02-01,58.5973854064941,79.9273681640625,68.0046768188477,48.5336199547382,92.8576960540139,95.5431747436523,92.0861358642578,137.7194057
1997-03-01,52.2841987609863,127.804969787598,62.0729217529297,45.3920504511523,89.7417154501952,58.503791809082,70.4526901245117,114.15071
1997-04-01,56.6975364685059,66.1947937011719,93.8688507080078,66.5525751185562,85.3090385054652,42.1541213989258,71.1044311523438,105.0641599
1997-05-01,42.342414855957,108.816627502441,82.8998718261719,111.80813942425,87.0112347653803,22.886646270752,75.869499206543,99.74805371
1997-06-01,72.2565460205078,73.3361358642578,88.1498413085938,123.736424506082,91.1649740766244,48.3127136230469,84.4780349731445,91.41779813
1997-07-01,42.3884124755859,44.0363960266113,82.0587615966797,69.3548650294344,89.2435416875538,41.8829956054688,76.7061996459961,118.8774852
1997-08-01,38.2004089355469,61.2861289978027,32.7399864196777,25.0300610392088,106.615571778638,50.1714324951172,58.9150199890137,85.83911712
1997-09-01,72.2967147827148,55.5845642089844,66.5167465209961,44.3683834123708,126.47610004199,56.8471374511719,54.4143028259277,100.6375593
1997-10-01,38.8663101196289,68.9865417480469,59.296329498291,83.596021702309,123.515825481865,105.403274536133,92.929557800293,101.3017651
1997-11-01,123.921318054199,83.7852096557617,79.6098480224609,24.487747857767,207.723577444481,91.9685211181641,85.9828033447266,106.0545915
1997-12-01,127.456024169922,85.2606430053711,62.6827201843262,92.2823835664903,235.687354295965,150.546463012695,103.699523925781,97.0392339
1998-01-01,91.3159332275391,119.922416687012,51.94140625,112.733546350724,211.376583568283,85.9844055175781,107.953758239746,118.109067
1998-02-01,53.304012298584,119.860557556152,55.6411247253418,67.5827570489325,165.058350425074,62.0588455200195,101.149467468262,99.81307438
1998-03-01,53.7260398864746,88.2199630737305,32.8284034729004,63.1129271767853,190.719079916212,41.5384521484375,83.3476181030273,95.30582681
1998-04-01,37.6626815795898,79.1626663208008,100.126686096191,84.7547619313298,182.946717379035,49.4990921020508,74.4572830200195,108.5122798
1998-05-01,43.406177520752,107.926094055176,59.0274047851562,38.7702195350504,179.444498860501,50.5726089477539,80.1271514892578,103.0714915
1998-06-01,92.3095474243164,102.990394592285,52.636962890625,65.4187771434249,181.829060575078,63.4705467224121,80.8877334594727,98.40231469
1998-07-01,40.2170028686523,112.556953430176,52.4616203308105,63.2695349365292,213.131115600556,54.4978485107422,101.418518066406,115.3926953
1998-08-01,114.55647277832,168.674774169922,26.0546989440918,49.0546434634293,225.293849719208,88.1875228881836,130.467041015625,144.2645044
1998-09-01,170.300811767578,142.734420776367,95.31884765625,135.467126657216,186.629182544683,140.454132080078,169.03727722168,142.2921204
1998-10-01,71.3644943237305,195.251434326172,59.1408309936523,41.9258461250679,195.925363827138,118.568222045898,145.023239135742,123.6959908
1998-11-01,110.05086517334,152.683074951172,62.611572265625,106.431671088882,128.213658024471,89.1589889526367,113.504745483398,99.21585128
1998-12-01,98.4001083374023,112.93669128418,66.0553665161133,70.2104377668831,127.168526765495,94.9159469604492,110.894981384277,94.42723528
1999-01-01,189.158584594727,101.688606262207,83.0764312744141,46.1762877674332,117.16545355205,81.9273910522461,123.322845458984,103.7335108
1999-02-01,128.017074584961,67.5676498413086,42.2516326904297,89.8151487527608,116.666147359924,59.3164749145508,94.9962844848633,97.73988163
1999-03-01,75.837776184082,30.0970573425293,49.7475204467773,20.5453672560282,105.798770319805,39.1240158081055,67.0275726318359,89.86271654
1999-04-01,65.8096389770508,45.1211814880371,55.28369140625,58.7124034710815,96.0319963325381,52.5069351196289,69.7878952026367,87.56561255
1999-05-01,52.7237930297852,57.5239601135254,24.7851123809814,39.2210776487021,124.121373018881,60.5960350036621,64.7764587402344,90.97799456
1999-06-01,71.0073471069336,67.0410003662109,32.2348823547363,41.9093073297522,97.0074882006913,33.701847076416,74.9256286621094,107.9751329
1999-07-01,80.2437744140625,65.480110168457,20.7917289733887,81.122530557161,93.9526115039391,57.671199798584,86.5299377441406,132.2880234
1999-08-01,35.2566528320312,30.9612827301025,11.2873115539551,70.1795182743071,84.6529010401842,29.6611862182617,77.0253295898438,100.3786411
1999-09-01,62.9444046020508,62.3143692016602,28.0357036590576,19.9943717099693,91.7256637715448,52.5041770935059,77.4983444213867,92.13588282
1999-10-01,96.9404602050781,44.7009468078613,27.94557762146,97.2449373738416,93.0357314249262,75.1354598999023,65.3370819091797,91.34620242
1999-11-01,52.2841987609863,51.0879936218262,49.8372268676758,58.2509882560113,83.9513279486041,48.5827102661133,76.3171844482422,85.92704023
1999-12-01,49.519832611084,60.9864540100098,33.2702751159668,110.322008391404,90.0915464349919,22.4274463653564,79.3224258422852,86.67847251
2000-01-01,54.603199005127,46.928108215332,18.4513359069824,69.7800289529865,78.1220410385141,55.0923538208008,88.9886932373047,94.84992255
2000-02-01,41.2639846801758,45.7228355407715,33.2251396179199,43.4075971730018,78.6276681349818,33.0202560424805,73.3651962280273,80.97971805
2000-03-01,73.6072540283203,39.3226661682129,42.4026641845703,94.2429646774789,79.7455726119973,33.1046409606934,73.2986221313477,80.28338222
2000-04-01,96.3490600585938,53.1744651794434,16.5928344726562,60.0339578532239,103.12970119324,74.568229675293,70.5997467041016,79.57239536
2000-05-01,189.968521118164,54.207691192627,55.3730545043945,72.7173813011102,86.3430607588262,126.798065185547,118.143211364746,78.59933178
2000-06-01,106.872650146484,45.0495109558105,35.0702896118164,57.9175508345931,150.857899866514,115.864456176758,109.584228515625,78.81714765
2000-07-01,54.1172485351562,40.8401641845703,40.5387649536133,41.3264977461527,96.2179017206809,58.3434410095215,86.6583557128906,81.51877844
2000-08-01,99.4903335571289,55.0539093017578,23.9230308532715,45.7094090915013,81.647415519799,44.8822555541992,58.9064598083496,66.88322852
2000-09-01,103.932739257812,45.2604637145996,40.6897048950195,38.9836140100622,63.0315795986253,121.424224853516,73.5509948730469,70.38968024
2000-10-01,113.862281799316,58.5730819702148,52.0138702392578,60.0565822956031,74.4097753203603,66.0167541503906,89.9134521484375,68.2013042
2000-11-01,73.1244430541992,90.431282043457,50.2476959228516,56.500670491538,93.5542697342058,232.67008972168,166.184051513672,66.61735967
2000-12-01,85.9912643432617,65.8318481445312,42.7117309570312,71.8728790715449,115.145713968897,140.281600952148,149.448516845703,67.80475208
2001-01-01,81.4923477172852,99.1381912231445,35.2522239685059,42.6367388706419,118.737775629219,122.68970489502,142.614120483398,79.88509915
2001-02-01,96.2292022705078,77.2869110107422,40.8090896606445,66.0354878779169,148.579399476762,90.7386474609375,128.625640869141,67.59015563
2001-03-01,70.2160797119141,128.283126831055,53.7391204833984,37.8651319899927,171.743228370831,84.3691864013672,137.374176025391,77.50194489
2001-04-01,112.879081726074,108.592224121094,48.0755195617676,41.9258461250679,152.532314504673,105.838569641113,148.758010864258,76.0885934
2001-05-01,61.9654769897461,106.475357055664,50.0675621032715,53.6385530533096,101.444947410044,93.2416152954102,117.436256408691,63.28309659
2001-06-01,81.8914260864258,50.3675651550293,40.9166107177734,81.339913163688,101.855721140661,75.5719757080078,93.4612350463867,76.74990235
2001-07-01,121.693176269531,83.3113632202148,74.3938369750977,64.7871292291424,147.244007954942,113.560256958008,120.294593811035,93.47947936
2001-08-01,146.829330444336,73.9986801147461,39.0370445251465,43.3854391346287,125.792565390709,159.741470336914,95.3999710083008,80.20389507
2001-09-01,136.997268676758,194.678298950195,133.800247192383,46.9258366081811,123.991604013306,183.462203979492,272.764495849609,100.5389728
2001-10-01,145.024230957031,215.941513061523,142.716217041016,60.8418979178707,104.74556071618,168.934432983398,247.294281005859,99.16783943
2001-11-01,88.7856903076172,183.884780883789,77.6100234985352,102.350765010522,97.5852577339458,122.699462890625,172.488830566406,76.80017821
2001-12-01,133.191802978516,119.717163085938,53.6543998718262,181.673545515196,115.895068678014,111.505332946777,149.708938598633,83.50425401
2002-01-01,97.4701919555664,122.817710876465,82.9891357421875,141.464838989244,117.400972595219,136.21501159668,148.449737548828,97.76842489
2002-02-01,78.3807373046875,84.7372055053711,56.4970359802246,69.2794874997861,142.89359221551,59.0170249938965,104.609436035156,85.42672969
2002-03-01,100.647163391113,89.6325149536133,96.0106735229492,85.1965469774835,96.0010093984884,62.528923034668,97.5129928588867,80.874681
2002-04-01,100.327476501465,82.182746887207,100.060852050781,63.8462103851694,83.8719197432235,75.5360107421875,106.164649963379,85.05694075
2002-05-01,139.579483032227,70.7248611450195,102.208473205566,122.220413092806,92.4955221529936,104.50341796875,98.6400299072266,84.62329368
2002-06-01,163.809600830078,92.4893646240234,113.781120300293,121.264803197035,100.912662344485,79.9536972045898,111.149948120117,83.77785442
2002-07-01,107.624969482422,94.110725402832,129.776611328125,46.0412108693053,92.4004062823359,70.1195373535156,139.6611328125,95.44371742
2002-08-01,172.394119262695,120.202041625977,132.480499267578,113.979287716899,114.160878736127,88.3677368164062,136.119064331055,96.60983708
2002-09-01,154.325134277344,119.032012939453,192.174667358398,115.604019674561,119.472853612719,136.937408447266,149.848190307617,88.47225648
2002-10-01,128.657272338867,167.83219909668,160.029067993164,108.231554687166,150.704901368435,195.05339050293,128.973617553711,94.40570203
2002-11-01,112.787490844727,137.456024169922,143.57958984375,109.278023123763,116.940872298905,142.3193359375,162.221405029297,81.64803647
2002-12-01,128.034561157227,94.8682403564453,108.724281311035,107.448894139997,103.542966314996,162.255844116211,160.411331176758,80.23159979
2003-01-01,88.1509246826172,162.846755981445,196.791397094727,172.108460672635,93.2860912539092,224.403350830078,185.591613769531,91.33283034
2003-02-01,120.281044006348,175.136138916016,210.705688476562,164.622171237732,96.2801705246344,298.801483154297,161.759765625,102.7573417
2003-03-01,133.688720703125,195.872436523438,227.444229125977,90.5230325537731,122.880677769957,319.003784179688,224.647201538086,111.3861972
2003-04-01,96.7919311523438,138.478271484375,163.988296508789,134.198013575901,115.454379113194,208.063552856445,176.579849243164,86.85570821
2003-05-01,85.2305297851562,125.342468261719,112.244773864746,102.193241709236,132.949496568282,141.16862487793,122.30982208252,82.33169116
2003-06-01,56.8783302307129,98.4730224609375,110.513191223145,91.7246657292657,109.982722752362,155.376525878906,110.69554901123,88.98305927
2003-07-01,89.6153793334961,76.9955368041992,90.5046768188477,93.0807964787401,82.6458424150828,109.27848815918,103.748245239258,104.1298003
2003-08-01,136.322525024414,61.8998947143555,30.6203689575195,72.6179727142324,65.9543224972942,94.9653778076172,91.7141723632812,89.05272235
2003-09-01,54.8719596862793,71.9583740234375,95.0857315063477,88.5426349252397,88.3802647714593,77.5546798706055,109.553955078125,74.63010637
2003-10-01,125.542259216309,85.7925262451172,80.0488357543945,101.957863801269,100.70274975123,153.171203613281,78.5859832763672,73.39775468
2003-11-01,223.958435058594,82.7316131591797,78.8321838378906,90.5133921882189,84.5546734637121,111.307083129883,78.6960906982422,67.25315652
2003-12-01,84.5981216430664,55.9457550048828,75.7065277099609,97.7819549755379,65.1549264593476,96.7812805175781,90.3435974121094,65.6528371
2004-01-01,134.207305908203,56.3982162475586,76.2637023925781,72.6510786967782,70.7445796278706,145.821533203125,88.277587890625,75.28810144
2004-02-01,255.60139465332,77.5668640136719,51.8210792541504,49.1624683391587,63.3003770853037,77.0614852905273,88.901481628418,77.08092607
2004-03-01,89.1852264404297,68.0352172851562,156.44856262207,61.6659151093675,66.9552644018903,180.116394042969,84.3309020996094,75.4156344
2004-04-01,110.461883544922,55.9721260070801,169.841125488281,63.8334232410907,74.4096802943531,141.320571899414,79.7269134521484,88.0851172
2004-05-01,125.354049682617,80.0957794189453,170.883026123047,41.3104283390384,76.3933276704752,205.358947753906,97.2080307006836,69.42848687
2004-06-01,136.056793212891,71.941535949707,128.391754150391,41.9051746695284,82.8902690972913,95.5827331542969,85.2744827270508,71.20591948
2004-07-01,52.6270027160645,60.7238502502441,99.1859588623047,113.67439982979,79.496666777551,103.641403198242,88.9564971923828,75.29735789
2004-08-01,61.805419921875,72.1705703735352,99.5249862670898,82.3885956424365,68.3347423048027,132.951263427734,84.4498672485352,87.34436214
2004-09-01,103.223640441895,73.8944854736328,143.289749145508,23.98737730434,64.9316654261782,120.337036132812,108.509582519531,71.53098283
2004-10-01,137.254959106445,62.5463829040527,122.154663085938,111.59673747996,64.9730154330246,137.298522949219,118.341445922852,68.69717418
2004-11-01,138.593978881836,89.4120025634766,195.93342590332,115.894070122092,69.5287229019209,145.226516723633,96.6957702636719,73.3630937
2004-12-01,46.2579002380371,47.2632789611816,110.084121704102,54.6924551253137,78.1126570116988,93.9343338012695,66.5328750610352,71.49053938
2005-01-01,120.570701599121,45.8558197021484,65.6203460693359,25.8052208114943,52.1547162560784,107.983818054199,66.7343368530273,61.95293319
2005-02-01,96.1047668457031,40.4401321411133,90.6636810302734,127.784573106714,69.9448480469634,49.7583122253418,51.695686340332,59.62589323
2005-03-01,133.311248779297,43.2698287963867,107.570625305176,22.9658655600782,49.284506080669,59.1879768371582,49.3086357116699,58.99064003
2005-04-01,118.148483276367,90.7381286621094,117.046562194824,89.2024299587926,70.4679235222387,47.2057418823242,78.395866394043,71.491205
2005-05-01,136.540786743164,96.5050048828125,149.058258056641,80.5741587991216,70.6534890091426,68.5876617431641,75.0907745361328,71.81225804
2005-06-01,136.442489624023,61.1297454833984,117.748420715332,71.9458876394505,66.3065657948815,50.8740463256836,82.0055847167969,68.57465166
2005-07-01,88.5412826538086,59.3229866027832,101.271514892578,50.7839837862916,59.9981528701674,74.2323226928711,71.9395446777344,71.79633705
2005-08-01,155.483306884766,54.6592788696289,85.0170059204102,54.2317989182858,91.5149455887762,50.9499320983887,59.6172332763672,76.33384356
2005-09-01,90.6968383789062,72.603630065918,156.948577880859,118.492186126391,67.0347455654394,86.6498565673828,105.769859313965,58.25895535
2005-10-01,61.169563293457,80.4852294921875,62.8237686157227,25.2591759583742,65.8641281017831,86.6093063354492,79.8299942016602,61.44609497
2005-11-01,152.598297119141,81.4758529663086,85.1908645629883,124.694946104369,80.9983205464549,62.466236114502,60.0678520202637,65.08254931
2005-12-01,153.885559082031,49.7194747924805,53.4696388244629,81.8175541632052,67.0137989307291,79.1699981689453,70.0267562866211,57.2362902
2006-01-01,140.052169799805,70.6340637207031,78.6029510498047,100.285634530664,68.42026887773,76.6704864501953,75.0792388916016,86.24548889
2006-02-01,41.4429473876953,81.580207824707,55.2908668518066,74.3544342103735,56.5180610720929,82.1327819824219,69.4917449951172,78.1879327
2006-03-01,126.205505371094,61.4633293151855,68.9437103271484,65.6208116620889,72.4164612453975,63.8493347167969,55.0080757141113,63.76049365
2006-04-01,80.2667007446289,61.7146034240723,103.314010620117,124.885499095947,71.6154941080893,85.3631744384766,81.6517181396484,58.05703188
2006-05-01,95.0802001953125,61.2588653564453,88.3564910888672,23.8126401615873,66.0197256339841,84.9629821777344,67.8097915649414,74.89321156
2006-06-01,142.316848754883,61.303596496582,96.5804214477539,68.2484544417057,69.2872111286382,111.203155517578,82.5862808227539,66.1666264
2006-07-01,75.0436630249023,58.8219566345215,84.715461730957,49.8896896364977,68.9151913118342,94.9989700317383,84.4744567871094,110.7244168
2006-08-01,82.9475708007812,55.0061836242676,47.2674331665039,78.5605822634375,48.3707997114606,64.3867492675781,71.5150985717773,90.73189261
2006-09-01,101.040664672852,59.1638717651367,58.6093673706055,50.1309869439292,62.6124320088647,70.3774719238281,61.7513465881348,83.77353011
2006-10-01,113.524978637695,54.6414260864258,102.579254150391,46.6938112651014,62.71291315157,140.808380126953,55.629508972168,86.27015453
2006-11-01,84.5838623046875,80.3029022216797,45.5282402038574,87.9305494507403,66.5304664120826,108.077262878418,49.5991287231445,71.60770537
2006-12-01,78.5081176757812,44.7512588500977,65.2580642700195,129.167287636379,65.9922103143166,106.058166503906,51.0390396118164,80.71162487
2007-01-01,149.840774536133,53.3928298950195,100.064414978027,24.0688930858455,75.1706191912718,134.791610717773,74.5100250244141,54.65678776
2007-02-01,91.7124099731445,69.1999359130859,110.791648864746,23.7779977799736,73.1849385854584,66.3350830078125,50.8600196838379,74.65096758
2007-03-01,86.2860107421875,74.0841979980469,69.78369140625,82.0466022441718,79.9487664186739,79.7351608276367,72.5298614501953,78.02769869
2007-04-01,105.503028869629,52.7989044189453,79.7294082641602,72.1249790094514,76.1352488385276,78.8078689575195,59.8413887023926,76.89896724
2007-05-01,97.5768356323242,70.1159286499023,110.597625732422,68.2557623391725,67.411637087704,69.2403259277344,71.137321472168,74.38268742
2007-06-01,84.200553894043,51.593189239502,74.188591003418,91.6554246357571,65.324291331594,74.0907516479492,68.7592391967773,62.53455497
2007-07-01,55.860466003418,50.6594505310059,48.6517295837402,50.4643600906885,86.4736660915414,37.3065872192383,44.7827529907227,69.0162486
2007-08-01,181.673599243164,60.7907638549805,151.145294189453,48.9754957155339,98.3395962059602,80.5930709838867,90.0072937011719,87.47700651
2007-09-01,127.358947753906,75.6923828125,267.546081542969,90.9979392556077,87.0918281534653,79.5758209228516,109.892654418945,71.29582171
2007-10-01,81.9717102050781,72.2829055786133,147.158187866211,115.70474197443,89.400241343428,57.7441368103027,90.6400680541992,53.73406929
2007-11-01,111.005790710449,82.8408203125,113.974067687988,166.42736009096,85.096508595029,91.9886245727539,106.566162109375,55.8435759
2007-12-01,189.976272583008,97.9131240844727,120.65788269043,145.355170448655,93.3038711956237,140.624450683594,116.990898132324,62.28190093
2008-01-01,224.399215698242,112.486763000488,224.440460205078,100.735183027291,128.44417981023,135.080993652344,177.042205810547,105.3682529
2008-02-01,175.408004760742,132.206893920898,144.977142333984,56.1151956059273,108.580970384995,95.5958099365234,108.314735412598,89.46371941
2008-03-01,151.296356201172,104.619911193848,191.327224731445,141.27672085229,154.835299677117,87.9445266723633,114.474571228027,79.30984464
2008-04-01,123.320274353027,102.561820983887,120.201202392578,132.303977684834,104.08240052141,74.0950622558594,98.1977081298828,93.68800825
2008-05-01,76.7779083251953,82.2161865234375,73.1194229125977,105.564481399962,90.980153416451,89.2149276733398,88.6734313964844,72.10124196
2008-06-01,82.6345520019531,76.6459121704102,108.195289611816,70.0099466760606,95.937109524918,125.87109375,89.1368789672852,77.45795076
2008-07-01,58.2366180419922,70.8818969726562,87.5226287841797,168.329709951664,102.563182989481,126.503623962402,115.102722167969,93.69370378
